site_id,lat,lon,n_features,sports,has_tennis,has_pickleball,has_padel,extent_m,oversized,any_indoor,osm_refs,state
oh_4148623_-8156741,41.486234,-81.567408,1,tennis,True,False,False,31.0,False,False,way/1069813138,OH
oh_4148991_-8152690,41.489911,-81.526902,2,tennis,True,False,False,81.4,False,False,way/102312799;way/1271352179,OH
oh_4149070_-8159199,41.490699,-81.591994,3,tennis,True,False,False,170.9,False,False,way/1213844495;way/1213844496;way/1213844497,OH
oh_4149283_-8157888,41.49283,-81.57888,1,tennis,True,False,False,25.9,False,False,way/854963304,OH
oh_4149424_-8159090,41.494237,-81.590901,5,tennis,True,False,False,72.7,False,False,way/174804190;way/525467913;way/525467914;way/525467915;way/525467916,OH
oh_4149509_-8159763,41.495086,-81.597635,1,tennis,True,False,False,35.0,False,False,way/546926974,OH
oh_4149979_-8152618,41.499791,-81.526179,7,tennis,True,False,False,73.6,False,False,way/737164674;way/737164675;way/737164676;way/737164677;way/737164678;way/737164679;way/737164680,OH
oh_4150181_-8159885,41.501808,-81.598847,6,tennis,True,False,False,82.2,False,False,way/1476664571;way/1476664640;way/1476664649;way/1476666256;way/1476666270;way/1476666369,OH
oh_4150403_-8158695,41.504026,-81.586947,1,tennis,True,False,False,36.2,False,False,way/1154118066,OH
oh_4150640_-8155853,41.506397,-81.558527,6,tennis,True,False,False,95.5,False,False,way/242750757;way/1017184041;way/1017184042;way/1017184043;way/1017184044;way/1017184045,OH
oh_4151449_-8151046,41.514486,-81.510463,6,tennis,True,False,False,86.0,False,False,way/757461870;way/757461871;way/757461872;way/757461873;way/757461874;way/757461875,OH
oh_4151455_-8152933,41.514548,-81.529326,3,tennis,True,False,False,48.4,False,False,way/349607237;way/525430339;way/525430340,OH
oh_4151623_-8151026,41.516229,-81.510262,4,tennis,True,False,False,39.6,False,False,way/757461881;way/757461882;way/757461883;way/757461884,OH
oh_4152168_-8157197,41.521683,-81.571966,6,tennis,True,False,False,71.3,False,False,way/120043956;way/120043958;way/1017184029;way/1017184031;way/1017184032;way/1017184033,OH
oh_4152309_-8152203,41.523085,-81.522027,1,pickleball,False,True,False,18.9,False,False,way/1395764390,OH
oh_4152786_-8157488,41.527857,-81.574876,1,tennis,True,False,False,113.9,False,False,way/120043959,OH
oh_4153091_-8159771,41.530909,-81.59771,1,tennis,True,False,False,34.4,False,False,way/456426555,OH
oh_4153412_-8153298,41.534122,-81.532981,2,tennis,True,False,False,111.2,False,False,way/349574440;way/349574441,OH
oh_4154149_-8155608,41.541494,-81.556079,1,tennis,True,False,False,39.8,False,False,way/637362309,OH
oh_4155125_-8151954,41.551252,-81.519537,2,tennis,True,False,False,26.5,False,False,way/757466042;way/757466043,OH
oh_4155507_-8156493,41.555069,-81.564927,1,tennis,True,False,False,35.7,False,False,way/120520842,OH
oh_4157107_-8154492,41.571072,-81.544916,2,tennis,True,False,False,45.4,False,False,way/120520843;way/120520845,OH
oh_4157718_-8156537,41.577184,-81.565367,2,tennis,True,False,False,29.1,False,False,way/97028282;way/1168168117,OH
oh_4158376_-8152507,41.58376,-81.525069,1,tennis,True,False,False,24.1,False,False,way/462340268,OH
oh_4160174_-8152394,41.601737,-81.523937,6,tennis,True,False,False,84.5,False,False,way/462589307;way/462589309;way/462589312;way/462589314;way/462589316;way/462589319,OH
oh_3941415_-8144832,39.414151,-81.448323,8,tennis,True,False,False,89.8,False,False,way/1059442917;way/1059442918;way/1059442919;way/1059442920;way/1059442921;way/1059442922;way/1059442923;way/1059442924,OH
oh_3941864_-8146970,39.418635,-81.469695,4,tennis,True,False,False,81.4,False,False,way/1059442570;way/1059442571;way/1059442572;way/1059442573,OH
oh_3942083_-8144369,39.420834,-81.443691,4,tennis,True,False,False,60.4,False,False,way/1173761606;way/1173761607;way/1173761608;way/1173761609,OH
oh_3943054_-8145959,39.430539,-81.459585,1,tennis,True,False,False,40.3,False,False,way/916322490,OH
oh_3943386_-8146916,39.433857,-81.469161,2,tennis,True,False,False,27.8,False,False,way/1180131840;way/1180131841,OH
oh_3946246_-8146118,39.462456,-81.461176,1,tennis,True,False,False,24.5,False,False,way/1282180946,OH
oh_3946636_-8147286,39.466361,-81.472861,1,tennis,True,False,False,26.7,False,False,way/1096399735,OH
oh_3946737_-8148094,39.467375,-81.480943,1,tennis,True,False,False,26.2,False,False,way/404829151,OH
oh_4018857_-8148542,40.188568,-81.485417,1,tennis,True,False,False,41.0,False,False,way/341931302,OH
oh_4054327_-8148974,40.543265,-81.489741,8,tennis,True,False,False,88.2,False,False,way/1537247639;way/1537247640;way/1537247641;way/1537247642;way/1537247643;way/1537247644;way/1537247645;way/1537247646,OH
oh_4065265_-8145268,40.652647,-81.452681,2,tennis,True,False,False,41.9,False,False,way/164420206;way/730201227,OH
oh_4075123_-8147904,40.751232,-81.479038,1,tennis,True,False,False,33.7,False,False,way/718245897,OH
oh_4078931_-8145956,40.789309,-81.459559,6,tennis,True,False,False,62.0,False,False,way/359002076;way/1091329099;way/1091329100;way/1091329101;way/1091329102;way/1091329103,OH
oh_4079188_-8147375,40.791876,-81.473754,3,tennis,True,False,False,45.9,False,False,way/470256177;way/470256178;way/470256181,OH
oh_4081903_-8145505,40.81903,-81.455047,4,tennis,True,False,False,70.8,False,False,way/1211273852;way/1211273853;way/1211273854;way/1211273855,OH
oh_4084238_-8146611,40.842379,-81.466113,6,pickleball;tennis,True,True,False,105.2,False,False,way/1124049398;way/1124049399;way/1124049400;way/1124049401;way/1124049402;way/1124049403,OH
oh_4085649_-8145708,40.856489,-81.457084,2,tennis,True,False,False,26.5,False,False,way/620155720;way/966866977,OH
oh_4086206_-8148729,40.862065,-81.487293,10,tennis,True,False,False,110.1,False,False,way/197928095;way/232545585;way/232545586;way/966867184;way/966867185;way/966867186;way/966867187;way/966867188;way/966867189;way/966867190,OH
oh_4088742_-8147997,40.88742,-81.479967,1,pickleball,False,True,False,44.6,False,False,way/1431379306,OH
oh_4091771_-8146522,40.917708,-81.465222,6,pickleball;tennis,True,True,False,84.4,False,False,way/185542861;way/185542862;way/1159501465;way/1159501466;way/1159501467;way/1159501468,OH
oh_4094955_-8147194,40.94955,-81.471945,6,tennis,True,False,False,60.8,False,False,way/937310020;way/1105667731;way/1105667732;way/1105667733;way/1105667734;way/1105667735,OH
oh_4097783_-8150402,40.97783,-81.504017,2,tennis,True,False,False,26.1,False,False,way/470579851;way/470579852,OH
oh_4106256_-8149389,41.062562,-81.493888,6,tennis,True,False,False,64.3,False,False,way/967011525;way/967011526;way/967011527;way/967011528;way/967011529;way/967011530,OH
oh_4106923_-8149725,41.069229,-81.497254,4,tennis,True,False,False,60.3,False,False,way/750944570;way/750944571;way/750944572;way/750944573,OH
oh_4107520_-8146503,41.075199,-81.465031,4,tennis,True,False,False,61.5,False,False,way/165815720;way/694605616;way/694605617;way/694605618,OH
oh_4110610_-8150459,41.106098,-81.504594,2,tennis,True,False,False,25.0,False,False,way/302853974;way/302853977,OH
oh_4111985_-8145663,41.11985,-81.456634,2,tennis,True,False,False,28.0,False,False,way/436560188;way/967010427,OH
oh_4112106_-8146018,41.12106,-81.460182,2,tennis,True,False,False,26.7,False,False,way/549828851;way/967010428,OH
oh_4112485_-8147343,41.124853,-81.47343,4,pickleball,False,True,False,30.6,False,False,way/1348318177;way/1348318178;way/1348318179;way/1348318180,OH
oh_4114064_-8148827,41.14064,-81.488266,6,tennis,True,False,False,81.6,False,False,way/324615355;way/324615356;way/324615357;way/324615358;way/324615359;way/324615360,OH
oh_4114950_-8145738,41.149497,-81.457379,2,tennis,True,False,False,29.0,False,False,way/1159006189;way/1457650177,OH
oh_4116075_-8147341,41.160749,-81.473405,2,tennis,True,False,False,41.7,False,False,way/317596073;way/998042584,OH
oh_4116261_-8146839,41.162609,-81.468386,2,pickleball,False,True,False,26.0,False,False,way/1297139919;way/1297139920,OH
oh_4116767_-8147229,41.167675,-81.47229,1,tennis,True,False,False,25.7,False,False,way/1265185558,OH
oh_4117745_-8150275,41.177453,-81.502751,1,tennis,True,False,False,31.6,False,False,way/1235065829,OH
oh_4119420_-8149943,41.194203,-81.499426,5,tennis,True,False,False,71.1,False,False,way/86578692;way/966858447;way/966858448;way/966858449;way/966858450,OH
oh_4119466_-8149210,41.19466,-81.4921,5,tennis,True,False,False,69.8,False,False,way/86578656;way/764572809;way/764572810;way/764572811;way/764572812,OH
oh_4119513_-8149595,41.195126,-81.495953,5,tennis,True,False,False,63.6,False,False,way/1465760046;way/1465760047;way/1465760048;way/1465760049;way/1465760050,OH
oh_4122302_-8148317,41.223021,-81.483168,1,tennis,True,False,False,25.1,False,False,way/719033978,OH
oh_4125218_-8146979,41.252181,-81.469793,5,tennis,True,False,False,118.7,False,False,way/1356679620;way/1356679621;way/1356679623;way/1356679624;way/1356679625,OH
oh_4125409_-8145642,41.254092,-81.456416,1,tennis,True,False,False,39.0,False,False,way/579569021,OH
oh_4131929_-8146006,41.319291,-81.460062,2,tennis,True,False,False,25.9,False,False,way/1468983026;way/1468983027,OH
oh_4132084_-8145773,41.320835,-81.457727,4,tennis,True,False,False,101.4,False,False,way/239951213;way/239951215;way/239951219;way/1154851783,OH
oh_4134121_-8145975,41.341211,-81.459755,1,tennis,True,False,False,35.8,False,False,way/155054275,OH
oh_4140879_-8150114,41.408787,-81.501138,1,tennis,True,False,False,23.8,False,False,way/1366343697,OH
oh_4142575_-8148179,41.425746,-81.481793,2,pickleball;tennis,True,True,False,23.9,False,False,way/1537737713;way/1537737714,OH
oh_4143490_-8146553,41.4349,-81.465526,1,pickleball,False,True,False,18.3,False,False,way/1380044833,OH
oh_4143518_-8146741,41.435181,-81.467411,1,pickleball,False,True,False,20.4,False,False,way/1380044821,OH
oh_4145151_-8147333,41.451509,-81.47333,2,tennis,True,False,False,25.6,False,False,way/962086145;way/1126830276,OH
oh_4146171_-8147216,41.461711,-81.472163,4,tennis,True,False,False,56.8,False,False,way/1552356865;way/1552356866;way/1552356867;way/1552356868,OH
oh_4146340_-8146666,41.463398,-81.466657,14,tennis,True,False,False,109.6,False,False,way/1529520679;way/1529520680;way/1529520681;way/1529520682;way/1529520683;way/1529520684;way/1529520685;way/1529520686;way/1529520687;way/1529520688;way/1529520689;way/1529520690;way/1529520691;way/1529520692,OH
oh_4146356_-8146847,41.463563,-81.468474,4,pickleball,False,True,False,41.5,False,False,way/1529520695;way/1529520696;way/1529520697;way/1529520698,OH
oh_4147551_-8149055,41.475514,-81.490552,4,tennis,True,False,False,59.8,False,False,way/1489255637;way/1489255638;way/1489255639;way/1489255640,OH
oh_4148231_-8149297,41.482315,-81.492971,1,tennis,True,False,False,26.6,False,False,way/1527926799,OH
oh_4148327_-8146033,41.483266,-81.460326,10,pickleball;tennis,True,True,False,110.6,False,False,way/1489263048;way/1489263049;way/1489263050;way/1489263051;way/1489263052;way/1489263053;way/1489263054;way/1489263055;way/1489263056;way/1489263057,OH
oh_4148761_-8150139,41.487608,-81.501392,9,pickleball;tennis,True,True,False,123.5,False,False,way/967946393;way/967946394;way/967946395;way/967946396;way/967946397;way/967946398;way/967946399;way/967946400;way/1484992996,OH
oh_4149403_-8149383,41.494034,-81.493826,4,tennis,True,False,False,55.4,False,False,way/1488990960;way/1488990961;way/1488990962;way/1488990963,OH
oh_4149450_-8148934,41.494496,-81.489337,1,tennis,True,False,False,26.0,False,False,way/1537736845,OH
oh_4149587_-8149140,41.495872,-81.491402,3,pickleball;tennis,True,True,False,31.6,False,False,way/1537737189;way/1537737190;way/1537737191,OH
oh_4149808_-8146369,41.498078,-81.463686,6,tennis,True,False,False,60.8,False,False,way/1442425762;way/1442425763;way/1442425764;way/1442425765;way/1442425766;way/1442425767,OH
oh_4149912_-8148467,41.499125,-81.484666,1,tennis,True,False,False,24.0,False,False,way/1348522173,OH
oh_4150332_-8148386,41.503315,-81.483862,3,pickleball;tennis,True,True,False,31.7,False,False,way/1511705019;way/1511705020;way/1511705021,OH
oh_4150470_-8149500,41.5047,-81.494997,2,tennis,True,False,False,31.8,False,False,way/1387364306;way/1387364307,OH
oh_4151021_-8147951,41.510213,-81.479511,3,pickleball;tennis,True,True,False,31.8,False,False,way/753133246;way/1155435193;way/1155435194,OH
oh_4151245_-8149988,41.512446,-81.499879,5,tennis,True,False,False,69.9,False,False,way/757919269;way/757919270;way/757919271;way/757919272;way/757919273,OH
oh_4152091_-8150698,41.520914,-81.506981,5,tennis,True,False,False,69.0,False,False,way/757477272;way/757477273;way/757477274;way/757477275;way/878474429,OH
oh_4152332_-8148826,41.523322,-81.488256,4,tennis,True,False,False,55.2,False,False,way/312133402;way/1160861317;way/1160861318;way/1160861319,OH
oh_4154084_-8146740,41.540842,-81.467396,8,tennis,True,False,False,99.2,False,False,way/255869325;way/256118766;way/1157965398;way/1157965399;way/1157965400;way/1157965401;way/1157965402;way/1157965403,OH
oh_4155519_-8149165,41.555185,-81.491648,4,tennis,True,False,False,55.3,False,False,way/757466027;way/757466028;way/757466029;way/757466030,OH
oh_4156288_-8146782,41.562878,-81.467823,1,tennis,True,False,False,39.0,False,False,way/256116049,OH
oh_4156365_-8145859,41.563649,-81.458594,1,tennis,True,False,False,25.7,False,False,way/1085726446,OH
oh_4159663_-8147529,41.596632,-81.47529,4,tennis,True,False,False,59.0,False,False,way/250881198;way/550530901;way/550530903;way/550530904,OH
oh_4160885_-8145960,41.608845,-81.459596,2,tennis,True,False,False,25.6,False,False,way/384767076;way/552034635,OH
oh_4161986_-8147911,41.619863,-81.479111,4,pickleball;tennis,True,True,False,47.1,False,False,way/442838281;way/961671122;way/961671123;way/961671124,OH
oh_4163073_-8146270,41.630725,-81.462699,2,tennis,True,False,False,26.8,False,False,way/400690172;way/550506217,OH
oh_4163964_-8146322,41.639642,-81.463224,1,tennis,True,False,False,25.5,False,False,way/384767056,OH
oh_3939539_-8139943,39.395387,-81.399426,3,tennis,True,False,False,47.6,False,False,way/1169236825;way/1169236826;way/1169236827,OH
oh_3940079_-8139447,39.400788,-81.394468,1,tennis,True,False,False,25.3,False,False,way/1169397486,OH
oh_3941214_-8141923,39.412141,-81.419231,4,tennis,True,False,False,62.7,False,False,way/1069369507;way/1069369508;way/1069369509;way/1069369510,OH
oh_4036568_-8143019,40.365679,-81.430193,2,tennis,True,False,False,34.3,False,False,way/730851577;way/730851578,OH
oh_4050059_-8144239,40.50059,-81.442387,8,tennis,True,False,False,124.7,False,False,way/161080303;way/161080312;way/161080319;way/545456508;way/545456509;way/545456510;way/545456511;way/545456512,OH
oh_4079300_-8143956,40.793001,-81.43956,4,tennis,True,False,False,58.2,False,False,way/233064904;way/1159990436;way/1159990438;way/1159990439,OH
oh_4082068_-8143151,40.820684,-81.431507,1,tennis,True,False,False,24.5,False,False,way/1446967242,OH
oh_4082103_-8139382,40.821026,-81.393816,5,tennis,True,False,False,72.5,False,False,way/234058059;way/276960191;way/276960193;way/276960194;way/276960195,OH
oh_4086380_-8142697,40.863797,-81.426968,2,tennis,True,False,False,24.6,False,False,way/1037859245;way/1037859246,OH
oh_4086485_-8144004,40.86485,-81.440045,3,tennis,True,False,False,40.5,False,False,way/235421442;way/397016140;way/397016141,OH
oh_4086940_-8139796,40.869405,-81.397957,4,pickleball,False,True,False,33.8,False,False,way/595573978;way/595573980;way/1159990484;way/1159990490,OH
oh_4087390_-8140706,40.873905,-81.40706,3,tennis,True,False,False,40.9,False,False,way/470188059;way/470188060;way/470188061,OH
oh_4087511_-8141772,40.875107,-81.417719,2,tennis,True,False,False,31.0,False,False,way/217214652;way/962092379,OH
oh_4088361_-8139819,40.883614,-81.398194,1,tennis,True,False,False,37.4,False,False,way/470527756,OH
oh_4088728_-8139397,40.88728,-81.393974,5,tennis,True,False,False,71.8,False,False,way/245358873;way/961912661;way/961912662;way/961912663;way/961912664,OH
oh_4104511_-8140759,41.045114,-81.407594,4,tennis,True,False,False,33.0,False,False,way/1432141246;way/1432141247;way/1432141248;way/1432141249,OH
oh_4105114_-8144627,41.051144,-81.446274,8,tennis,True,False,False,60.8,False,False,way/133764206;way/690341204;way/690341205;way/690341206;way/690341207;way/690341208;way/690341209;way/690341210,OH
oh_4105802_-8143194,41.058018,-81.431938,3,tennis,True,False,False,47.6,False,False,way/472244542;way/472244543;way/472244544,OH
oh_4110297_-8141417,41.102973,-81.414173,5,tennis,True,False,False,70.5,False,False,way/954765931;way/954765932;way/954765933;way/954765934;way/954765935,OH
oh_4110560_-8143944,41.105597,-81.439442,2,tennis,True,False,False,26.7,False,False,way/1306619067;way/1306619068,OH
oh_4111009_-8143382,41.110088,-81.43382,3,tennis,True,False,False,41.8,False,False,way/188044628;way/702075042;way/702075043,OH
oh_4111506_-8140170,41.115064,-81.401704,3,tennis,True,False,False,39.7,False,False,way/274101633;way/274101634;way/274101635,OH
oh_4113716_-8145485,41.137162,-81.454851,2,tennis,True,False,False,26.5,False,False,way/1050802789;way/1050802790,OH
oh_4113829_-8144327,41.138286,-81.443271,2,tennis,True,False,False,35.1,False,False,way/462888053;way/1159006191,OH
oh_4114208_-8145026,41.142082,-81.45026,1,tennis,True,False,False,38.6,False,False,way/1236330436,OH
