court_id,site_id,from,to,year_from,year_to,confidence,n_courts_to,flagged,flag_reasons
oh_4072264_-8279204:c002,oh_4072264_-8279204,tennis,removed,2013,2015,0.493,1,True,low_confidence
oh_4076750_-8384094:c001,oh_4076750_-8384094,removed,tennis,2017,2019,0.493,1,True,low_confidence;reversion
oh_4138063_-8172801:c001,oh_4138063_-8172801,tennis,hybrid,2019,2021,0.493,1,True,low_confidence
oh_4140267_-8171907:c001,oh_4140267_-8171907,tennis,pickleball,2015,2017,0.493,1,True,low_confidence
oh_4148325_-8202099:c008,oh_4148325_-8202099,tennis,hybrid,2015,2019,0.493,1,True,low_confidence
oh_3952324_-8435119:c004,oh_3952324_-8435119,hybrid,tennis,2013,2015,0.494,1,True,low_confidence;reversion
oh_3954462_-8240690:c001,oh_3954462_-8240690,removed,hybrid,2019,2023,0.494,1,True,low_confidence;reversion
oh_3967304_-8418191:c002,oh_3967304_-8418191,tennis,hybrid,2019,2021,0.494,1,True,low_confidence
oh_3987508_-8309387:c003,oh_3987508_-8309387,tennis,hybrid,2021,2023,0.494,1,True,low_confidence
oh_4012358_-8304591:c012,oh_4012358_-8304591,tennis,hybrid,2011,2013,0.494,1,True,low_confidence
oh_4039762_-8418068:c003,oh_4039762_-8418068,hybrid,tennis,2021,2023,0.494,1,True,low_confidence;reversion
oh_4076750_-8384094:c006,oh_4076750_-8384094,removed,tennis,2017,2019,0.494,1,True,low_confidence;reversion
oh_3887702_-8347387:c001,oh_3887702_-8347387,tennis,hybrid,2013,2015,0.495,1,True,low_confidence
oh_3920958_-8450663:c004,oh_3920958_-8450663,hybrid,tennis,2015,2017,0.495,1,True,low_confidence;reversion
oh_3936724_-8430117:c005,oh_3936724_-8430117,tennis,hybrid,2017,2019,0.495,1,True,low_confidence
oh_3961116_-8291962:c003,oh_3961116_-8291962,removed,tennis,2011,2015,0.495,1,True,low_confidence;reversion
oh_3965804_-8419325:c001,oh_3965804_-8419325,tennis,removed,2013,2021,0.495,1,True,low_confidence
oh_3989844_-8379964:c001,oh_3989844_-8379964,tennis,hybrid,2019,2021,0.495,1,True,low_confidence
oh_4003002_-8304705:c008,oh_4003002_-8304705,tennis,removed,2017,2021,0.495,1,True,low_confidence
oh_4006208_-8307043:c002,oh_4006208_-8307043,tennis,hybrid,2019,2021,0.495,1,True,low_confidence
oh_4097480_-8169552:c001,oh_4097480_-8169552,tennis,hybrid,2017,2019,0.495,1,True,low_confidence
oh_4159506_-8359766:c003,oh_4159506_-8359766,hybrid,tennis,2011,2015,0.495,1,True,low_confidence;reversion
oh_3913859_-8452993:c001,oh_3913859_-8452993,tennis,removed,2019,2021,0.496,1,True,low_confidence
oh_3918357_-8436091:c001,oh_3918357_-8436091,tennis,removed,2021,2023,0.496,1,True,low_confidence
oh_3933014_-8300224:c001,oh_3933014_-8300224,tennis,removed,2021,2023,0.496,1,True,low_confidence
oh_3973578_-8422937:c001,oh_3973578_-8422937,hybrid,tennis,2021,2023,0.496,1,True,low_confidence;reversion
oh_3988842_-8310357:c001,oh_3988842_-8310357,removed,pickleball,2021,2023,0.496,1,True,low_confidence;reversion
oh_3999972_-8301999:c013,oh_3999972_-8301999,tennis,hybrid,2019,2021,0.496,1,True,low_confidence
oh_4007879_-8303669:c001,oh_4007879_-8303669,removed,pickleball,2015,2017,0.496,,True,low_confidence;reversion
oh_4081501_-8298716:c013,oh_4081501_-8298716,pickleball,hybrid,2017,2019,0.496,1,True,low_confidence
oh_3915846_-8435136:c001,oh_3915846_-8435136,hybrid,tennis,2015,2019,0.497,1,True,low_confidence;reversion
oh_3959074_-8428968:c001,oh_3959074_-8428968,hybrid,removed,2021,2023,0.497,1,True,low_confidence
oh_4129286_-8164398:c002,oh_4129286_-8164398,hybrid,removed,2021,2023,0.497,1,True,low_confidence
oh_3908282_-8462567:c001,oh_3908282_-8462567,tennis,removed,2018,2019,0.498,1,True,low_confidence
oh_3909556_-8456863:c004,oh_3909556_-8456863,hybrid,tennis,2020,2021,0.498,1,True,low_confidence;reversion
oh_3917992_-8442930:c005,oh_3917992_-8442930,hybrid,tennis,2013,2015,0.498,1,True,low_confidence;reversion
oh_3975376_-8419256:c005,oh_3975376_-8419256,hybrid,tennis,2013,2015,0.498,1,True,low_confidence;reversion
oh_4040311_-8438106:c003,oh_4040311_-8438106,removed,tennis,2011,2017,0.498,1,True,low_confidence;reversion
oh_4047683_-8254733:c001,oh_4047683_-8254733,tennis,removed,2011,2013,0.498,1,True,low_confidence
oh_4104627_-8362463:c001,oh_4104627_-8362463,hybrid,tennis,2013,2015,0.498,1,True,low_confidence;reversion
oh_4125358_-8304612:c002,oh_4125358_-8304612,tennis,hybrid,2019,2021,0.498,1,True,low_confidence
oh_3902923_-8427071:c002,oh_3902923_-8427071,hybrid,tennis,2014,2016,0.499,1,True,low_confidence;reversion
oh_3909556_-8456863:c005,oh_3909556_-8456863,removed,hybrid,2017,2018,0.499,1,True,low_confidence;reversion
oh_3913401_-8446908:c004,oh_3913401_-8446908,tennis,hybrid,2019,2021,0.499,1,True,low_confidence
oh_3938405_-8433951:c001,oh_3938405_-8433951,hybrid,tennis,2013,2015,0.499,1,True,low_confidence;reversion
oh_3975376_-8419256:c010,oh_3975376_-8419256,hybrid,tennis,2013,2019,0.499,1,True,low_confidence;reversion
oh_4073606_-8252291:c004,oh_4073606_-8252291,tennis,removed,2011,2021,0.499,1,True,low_confidence
oh_4138279_-8201729:c004,oh_4138279_-8201729,hybrid,tennis,2021,2023,0.499,1,True,low_confidence;reversion
oh_3911603_-8441090:c012,oh_3911603_-8441090,hybrid,tennis,2015,2016,0.5,1,True,low_confidence;reversion
oh_3921647_-8439014:c004,oh_3921647_-8439014,tennis,removed,2015,2019,0.5,0,True,low_confidence;inferred_removal
oh_3921647_-8439014:c004,oh_3921647_-8439014,removed,pickleball,2021,2023,0.5,1,True,low_confidence;reversion
oh_3927778_-8433624:c009,oh_3927778_-8433624,pickleball,removed,2015,2019,0.5,0,True,low_confidence;inferred_removal
oh_4008854_-8295902:c011,oh_4008854_-8295902,hybrid,removed,2011,2015,0.5,0,True,low_confidence;inferred_removal
oh_4013375_-8317393:c002,oh_4013375_-8317393,hybrid,tennis,2021,2023,0.5,1,True,low_confidence;reversion
oh_4126563_-8436047:c008,oh_4126563_-8436047,pickleball,hybrid,2011,2015,0.5,1,True,low_confidence
oh_4148325_-8202099:c006,oh_4148325_-8202099,removed,tennis,2015,2019,0.5,1,True,low_confidence;reversion
oh_4158381_-8358523:c002,oh_4158381_-8358523,removed,tennis,2015,2017,0.5,1,True,low_confidence;reversion
oh_3912297_-8434477:c002,oh_3912297_-8434477,hybrid,tennis,2015,2017,0.501,1,True,low_confidence;reversion
oh_3912916_-8445396:c002,oh_3912916_-8445396,tennis,hybrid,2011,2013,0.501,1,True,low_confidence
oh_3916581_-8439636:c003,oh_3916581_-8439636,tennis,pickleball,2011,2013,0.501,1,True,low_confidence
oh_3952462_-8438553:c002,oh_3952462_-8438553,removed,tennis,2011,2013,0.501,1,True,low_confidence;reversion
oh_3964989_-8412234:c001,oh_3964989_-8412234,tennis,removed,2011,2013,0.501,1,True,low_confidence
oh_3969236_-8410846:c005,oh_3969236_-8410846,tennis,removed,2011,2013,0.501,1,True,low_confidence
oh_3970212_-8394022:c004,oh_3970212_-8394022,hybrid,tennis,2013,2015,0.501,1,True,low_confidence;reversion
oh_4005911_-8251706:c005,oh_4005911_-8251706,hybrid,tennis,2021,2023,0.501,1,True,low_confidence;reversion
oh_4006102_-8305882:c002,oh_4006102_-8305882,hybrid,tennis,2011,2017,0.501,1,True,low_confidence;reversion
oh_4102828_-8160527:c002,oh_4102828_-8160527,removed,tennis,2013,2015,0.501,1,True,low_confidence;reversion
oh_4109481_-8212001:c001,oh_4109481_-8212001,tennis,hybrid,2019,2021,0.501,1,True,low_confidence
oh_3933640_-8423550:c001,oh_3933640_-8423550,tennis,pickleball,2017,2019,0.502,,True,low_confidence
oh_4003002_-8304705:c011,oh_4003002_-8304705,tennis,pickleball,2011,2023,0.502,,True,low_confidence
oh_4150354_-8372875:c001,oh_4150354_-8372875,hybrid,removed,2019,2021,0.502,1,True,low_confidence
oh_3919702_-8437095:c003,oh_3919702_-8437095,tennis,hybrid,2021,2023,0.503,1,True,low_confidence
oh_3937354_-8212811:c002,oh_3937354_-8212811,hybrid,tennis,2021,2023,0.503,1,True,low_confidence;reversion
oh_3960450_-8416051:c003,oh_3960450_-8416051,tennis,removed,2019,2021,0.503,1,True,low_confidence
oh_3997677_-8278207:c003,oh_3997677_-8278207,tennis,hybrid,2015,2021,0.503,1,True,low_confidence
oh_4015629_-8309838:c006,oh_4015629_-8309838,tennis,hybrid,2017,2019,0.503,1,True,low_confidence
oh_4025227_-8300360:c006,oh_4025227_-8300360,removed,tennis,2017,2019,0.503,1,True,low_confidence;reversion
oh_4027484_-8184106:c004,oh_4027484_-8184106,tennis,removed,2021,2023,0.503,1,True,low_confidence
oh_4072264_-8279204:c001,oh_4072264_-8279204,removed,tennis,2011,2017,0.503,1,True,low_confidence;reversion
oh_4104200_-8196513:c002,oh_4104200_-8196513,hybrid,tennis,2013,2015,0.503,1,True,low_confidence;reversion
oh_4104441_-8271961:c001,oh_4104441_-8271961,removed,hybrid,2011,2013,0.503,1,True,low_confidence;reversion
oh_4159506_-8359766:c002,oh_4159506_-8359766,hybrid,tennis,2011,2015,0.503,1,True,low_confidence;reversion
oh_3910229_-8414936:c001,oh_3910229_-8414936,pickleball,tennis,2021,2023,0.504,1,True,low_confidence;reversion
oh_3916801_-8419356:c001,oh_3916801_-8419356,tennis,pickleball,2021,2023,0.504,,True,low_confidence
oh_3918680_-8431954:c001,oh_3918680_-8431954,tennis,hybrid,2011,2013,0.504,1,True,low_confidence
oh_3930598_-8459923:c001,oh_3930598_-8459923,tennis,hybrid,2017,2019,0.504,1,True,low_confidence
oh_3982390_-8419630:c001,oh_3982390_-8419630,removed,tennis,2021,2023,0.504,1,True,low_confidence;reversion
oh_3988600_-8419664:c004,oh_3988600_-8419664,hybrid,tennis,2021,2023,0.504,1,True,low_confidence;reversion
oh_3996511_-8264845:c005,oh_3996511_-8264845,tennis,removed,2021,2023,0.504,1,True,low_confidence
oh_4017012_-8289129:c001,oh_4017012_-8289129,tennis,removed,2011,2023,0.504,1,True,low_confidence
oh_4080498_-8298908:c004,oh_4080498_-8298908,removed,pickleball,2017,2021,0.504,3,True,low_confidence;reversion
oh_4133432_-8311891:c005,oh_4133432_-8311891,tennis,pickleball,2019,2021,0.504,,True,low_confidence
oh_4143826_-8174047:c002,oh_4143826_-8174047,tennis,hybrid,2019,2021,0.504,1,True,low_confidence
oh_3911603_-8441090:c011,oh_3911603_-8441090,tennis,hybrid,2016,2018,0.505,1,True,low_confidence
oh_3957610_-8346969:c002,oh_3957610_-8346969,pickleball,hybrid,2021,2023,0.505,1,True,low_confidence
oh_3992723_-8306626:c001,oh_3992723_-8306626,tennis,hybrid,2013,2015,0.505,1,True,low_confidence
oh_4010995_-8303211:c006,oh_4010995_-8303211,tennis,pickleball,2015,2019,0.505,3,True,low_confidence
oh_4076147_-8395514:c003,oh_4076147_-8395514,tennis,hybrid,2019,2021,0.505,1,True,low_confidence
oh_4161115_-8368144:c012,oh_4161115_-8368144,hybrid,removed,2011,2015,0.505,1,True,low_confidence
oh_3909139_-8463436:c001,oh_3909139_-8463436,hybrid,tennis,2016,2018,0.506,1,True,low_confidence;reversion
oh_3911603_-8441090:c015,oh_3911603_-8441090,hybrid,tennis,2015,2016,0.506,1,True,low_confidence;reversion
oh_3923302_-8460472:c004,oh_3923302_-8460472,tennis,hybrid,2019,2021,0.506,1,True,low_confidence
oh_3981426_-8207466:c001,oh_3981426_-8207466,tennis,removed,2017,2019,0.506,1,True,low_confidence
oh_4006888_-8308932:c001,oh_4006888_-8308932,hybrid,tennis,2021,2023,0.506,1,True,low_confidence;reversion
oh_4019430_-8314982:c002,oh_4019430_-8314982,tennis,hybrid,2019,2021,0.506,1,True,low_confidence
oh_4032632_-8309865:c001,oh_4032632_-8309865,tennis,hybrid,2019,2021,0.506,1,True,low_confidence
oh_3969391_-8402334:c002,oh_3969391_-8402334,hybrid,removed,2021,2023,0.507,1,True,low_confidence
oh_4004708_-8297096:c001,oh_4004708_-8297096,removed,pickleball,2013,2015,0.507,,True,low_confidence;reversion
oh_4073606_-8252291:c002,oh_4073606_-8252291,tennis,removed,2017,2021,0.507,1,True,low_confidence
oh_4134520_-8211010:c005,oh_4134520_-8211010,removed,tennis,2015,2017,0.507,1,True,low_confidence;reversion
oh_4157827_-8364094:c003,oh_4157827_-8364094,tennis,hybrid,2019,2021,0.507,1,True,low_confidence
oh_3917991_-8430143:c001,oh_3917991_-8430143,tennis,hybrid,2017,2019,0.508,1,True,low_confidence
oh_3967493_-8421679:c001,oh_3967493_-8421679,tennis,removed,2021,2023,0.508,1,True,low_confidence
oh_3968108_-8409411:c001,oh_3968108_-8409411,tennis,removed,2017,2019,0.508,1,True,low_confidence
oh_3979134_-8430962:c001,oh_3979134_-8430962,hybrid,removed,2019,2021,0.508,1,True,low_confidence
oh_3986827_-8307327:c006,oh_3986827_-8307327,tennis,hybrid,2021,2023,0.508,1,True,low_confidence
oh_3996974_-8274712:c009,oh_3996974_-8274712,hybrid,tennis,2019,2021,0.508,1,True,low_confidence;reversion
oh_4142898_-8231437:c001,oh_4142898_-8231437,tennis,hybrid,2019,2021,0.508,1,True,low_confidence
oh_4144889_-8195938:c004,oh_4144889_-8195938,tennis,hybrid,2011,2015,0.508,1,True,low_confidence
oh_3914736_-8437836:c001,oh_3914736_-8437836,hybrid,tennis,2011,2013,0.509,1,True,low_confidence;reversion
oh_3932977_-8441859:c001,oh_3932977_-8441859,tennis,hybrid,2017,2019,0.509,1,True,low_confidence
oh_3953941_-8344536:c003,oh_3953941_-8344536,removed,pickleball,2017,2019,0.509,1,True,low_confidence;reversion
oh_3997560_-8297388:c002,oh_3997560_-8297388,tennis,removed,2011,2015,0.509,1,True,low_confidence
oh_3997560_-8297388:c002,oh_3997560_-8297388,removed,hybrid,2015,2019,0.509,1,True,low_confidence;reversion
oh_3999972_-8301999:c008,oh_3999972_-8301999,tennis,hybrid,2017,2019,0.509,1,True,low_confidence
oh_4002514_-8311347:c002,oh_4002514_-8311347,removed,tennis,2015,2017,0.509,1,True,low_confidence;reversion
oh_4003633_-8422534:c001,oh_4003633_-8422534,removed,tennis,2017,2019,0.509,1,True,low_confidence;reversion
oh_3912297_-8434477:c003,oh_3912297_-8434477,tennis,hybrid,2019,2021,0.51,1,True,low_confidence
oh_3913401_-8446908:c005,oh_3913401_-8446908,tennis,hybrid,2019,2021,0.51,1,True,low_confidence
oh_3937749_-8456079:c002,oh_3937749_-8456079,hybrid,tennis,2013,2017,0.51,1,True,low_confidence;reversion
oh_3995016_-8195186:c001,oh_3995016_-8195186,tennis,hybrid,2019,2021,0.51,1,True,low_confidence
oh_3997532_-8381084:c001,oh_3997532_-8381084,removed,tennis,2015,2017,0.51,1,True,low_confidence;reversion
oh_4004131_-8302172:c011,oh_4004131_-8302172,tennis,hybrid,2021,2023,0.51,1,True,low_confidence
oh_4009028_-8302278:c005,oh_4009028_-8302278,tennis,removed,2011,2015,0.51,1,True,low_confidence
oh_4014002_-8315442:c003,oh_4014002_-8315442,tennis,removed,2011,2015,0.51,1,True,low_confidence
oh_4070769_-8280824:c002,oh_4070769_-8280824,tennis,removed,2021,2023,0.51,1,True,low_confidence
oh_3897572_-8425284:c001,oh_3897572_-8425284,removed,tennis,2016,2020,0.511,1,True,low_confidence;reversion
oh_3903552_-8427612:c001,oh_3903552_-8427612,pickleball,hybrid,2019,2020,0.511,1,True,low_confidence
oh_3904966_-8434988:c002,oh_3904966_-8434988,tennis,hybrid,2016,2018,0.511,1,True,low_confidence
oh_3945151_-8419699:c001,oh_3945151_-8419699,hybrid,tennis,2015,2017,0.511,1,True,low_confidence;reversion
oh_3971623_-8294748:c001,oh_3971623_-8294748,removed,pickleball,2015,2023,0.511,3,True,low_confidence;reversion
oh_3992723_-8306626:c001,oh_3992723_-8306626,tennis,hybrid,2017,2019,0.511,1,True,low_confidence
oh_3995300_-8293687:c003,oh_3995300_-8293687,tennis,removed,2021,2023,0.511,1,True,low_confidence
oh_4097480_-8169552:c001,oh_4097480_-8169552,hybrid,removed,2021,2023,0.511,1,True,low_confidence
oh_4144399_-8400524:c001,oh_4144399_-8400524,removed,hybrid,2015,2017,0.511,1,True,low_confidence;reversion
oh_3919961_-8434638:c001,oh_3919961_-8434638,tennis,removed,2019,2021,0.512,1,True,low_confidence
oh_3921126_-8450752:c005,oh_3921126_-8450752,removed,tennis,2017,2019,0.512,1,True,low_confidence;reversion
oh_3925751_-8441934:c003,oh_3925751_-8441934,hybrid,removed,2021,2023,0.512,1,True,low_confidence
oh_3932508_-8455465:c001,oh_3932508_-8455465,hybrid,tennis,2013,2015,0.512,1,True,low_confidence;reversion
oh_3938541_-8457297:c007,oh_3938541_-8457297,tennis,pickleball,2013,2019,0.512,2,True,low_confidence
oh_3949042_-8391996:c001,oh_3949042_-8391996,tennis,removed,2017,2019,0.512,1,True,low_confidence
oh_4002514_-8311347:c002,oh_4002514_-8311347,tennis,removed,2011,2013,0.512,1,True,low_confidence
oh_4013529_-8374599:c001,oh_4013529_-8374599,tennis,hybrid,2021,2023,0.512,1,True,low_confidence
oh_4034918_-8375428:c004,oh_4034918_-8375428,tennis,removed,2015,2017,0.512,1,True,low_confidence
oh_4140740_-8192595:c002,oh_4140740_-8192595,hybrid,tennis,2011,2015,0.512,1,True,low_confidence;reversion
oh_3918015_-8433149:c005,oh_3918015_-8433149,hybrid,tennis,2013,2015,0.513,1,True,low_confidence;reversion
oh_3930649_-8432928:c004,oh_3930649_-8432928,tennis,hybrid,2019,2021,0.513,1,True,low_confidence
oh_3969391_-8402334:c002,oh_3969391_-8402334,tennis,hybrid,2019,2021,0.513,1,True,low_confidence
oh_3982416_-8422851:c001,oh_3982416_-8422851,hybrid,tennis,2021,2023,0.513,1,True,low_confidence;reversion
oh_3984238_-8430793:c002,oh_3984238_-8430793,tennis,hybrid,2019,2021,0.513,1,True,low_confidence
oh_3988600_-8419664:c003,oh_3988600_-8419664,hybrid,tennis,2019,2021,0.513,1,True,low_confidence;reversion
oh_4003221_-8424767:c001,oh_4003221_-8424767,pickleball,tennis,2015,2017,0.513,1,True,low_confidence;reversion
oh_4003221_-8424767:c001,oh_4003221_-8424767,tennis,hybrid,2017,2019,0.513,1,True,low_confidence
oh_4135422_-8315661:c002,oh_4135422_-8315661,tennis,hybrid,2019,2021,0.513,1,True,low_confidence
oh_4144992_-8476269:c002,oh_4144992_-8476269,hybrid,tennis,2012,2013,0.513,1,True,low_confidence;reversion
oh_4000838_-8301498:c001,oh_4000838_-8301498,removed,hybrid,2021,2023,0.514,1,True,low_confidence;reversion
oh_4112448_-8176778:c001,oh_4112448_-8176778,removed,hybrid,2011,2015,0.514,1,True,low_confidence;reversion
oh_4112448_-8176778:c001,oh_4112448_-8176778,hybrid,tennis,2015,2017,0.514,1,True,low_confidence;reversion
oh_4129579_-8259692:c002,oh_4129579_-8259692,tennis,hybrid,2011,2013,0.514,1,True,low_confidence
oh_3927462_-8159118:c001,oh_3927462_-8159118,tennis,hybrid,2019,2020,0.515,1,True,low_confidence
oh_3944122_-8222194:c001,oh_3944122_-8222194,tennis,hybrid,2017,2019,0.515,1,True,low_confidence
oh_3959960_-8413198:c001,oh_3959960_-8413198,pickleball,hybrid,2019,2021,0.515,1,True,low_confidence
oh_3993387_-8384055:c002,oh_3993387_-8384055,hybrid,tennis,2021,2023,0.515,1,True,low_confidence;reversion
oh_3999375_-8390728:c003,oh_3999375_-8390728,removed,tennis,2013,2015,0.515,1,True,low_confidence;reversion
oh_3918508_-8438883:c005,oh_3918508_-8438883,pickleball,hybrid,2019,2021,0.516,1,True,low_confidence
oh_3931808_-8451108:c003,oh_3931808_-8451108,tennis,pickleball,2013,2019,0.516,1,True,low_confidence
oh_3981288_-8424984:c002,oh_3981288_-8424984,hybrid,tennis,2021,2023,0.516,1,True,low_confidence;reversion
oh_4003002_-8304705:c006,oh_4003002_-8304705,removed,tennis,2021,2023,0.516,1,True,low_confidence;reversion
oh_4008873_-8296827:c001,oh_4008873_-8296827,tennis,removed,2019,2023,0.516,1,True,low_confidence
oh_4023553_-8338849:c002,oh_4023553_-8338849,removed,pickleball,2019,2023,0.516,1,True,low_confidence;reversion
oh_4146137_-8219532:c004,oh_4146137_-8219532,tennis,hybrid,2011,2019,0.516,1,True,low_confidence
oh_4147267_-8328708:c003,oh_4147267_-8328708,tennis,removed,2017,2021,0.516,1,True,low_confidence
oh_4154524_-8274375:c003,oh_4154524_-8274375,tennis,removed,2021,2023,0.516,1,True,low_confidence
oh_3899591_-8205964:c002,oh_3899591_-8205964,hybrid,tennis,2022,2023,0.517,1,True,low_confidence;reversion
oh_3923937_-8436360:c001,oh_3923937_-8436360,pickleball,removed,2013,2019,0.517,1,True,low_confidence
oh_3927366_-8444324:c006,oh_3927366_-8444324,removed,pickleball,2015,2017,0.517,,True,low_confidence;reversion
oh_3933208_-8463422:c002,oh_3933208_-8463422,tennis,hybrid,2019,2021,0.517,1,True,low_confidence
oh_3963621_-8417015:c001,oh_3963621_-8417015,tennis,hybrid,2019,2021,0.517,1,True,low_confidence
oh_4025227_-8300360:c007,oh_4025227_-8300360,removed,tennis,2015,2017,0.517,1,True,low_confidence;reversion
oh_4036671_-8374967:c004,oh_4036671_-8374967,tennis,pickleball,2011,2017,0.517,2,True,low_confidence
oh_3909039_-8432837:c001,oh_3909039_-8432837,tennis,removed,2011,2019,0.518,1,True,low_confidence
oh_3934742_-8430554:c001,oh_3934742_-8430554,tennis,hybrid,2019,2021,0.518,1,True,low_confidence
oh_3937354_-8212811:c002,oh_3937354_-8212811,tennis,hybrid,2017,2019,0.518,1,True,low_confidence
oh_3947118_-8446249:c003,oh_3947118_-8446249,tennis,removed,2011,2021,0.518,1,True,low_confidence
oh_4015308_-8307285:c001,oh_4015308_-8307285,tennis,removed,2019,2021,0.518,1,True,low_confidence
oh_4084475_-8177011:c002,oh_4084475_-8177011,removed,pickleball,2019,2021,0.518,1,True,low_confidence;reversion
oh_4154076_-8274502:c006,oh_4154076_-8274502,removed,tennis,2021,2023,0.518,1,True,low_confidence;reversion
oh_3922370_-8443343:c001,oh_3922370_-8443343,tennis,hybrid,2013,2019,0.519,1,True,low_confidence
oh_3927019_-8432558:c004,oh_3927019_-8432558,tennis,hybrid,2011,2013,0.519,1,True,low_confidence
oh_4024636_-8288220:c002,oh_4024636_-8288220,tennis,hybrid,2019,2021,0.519,1,True,low_confidence
oh_4034798_-8437284:c002,oh_4034798_-8437284,tennis,pickleball,2013,2015,0.519,,True,low_confidence
oh_3994843_-8290720:c006,oh_3994843_-8290720,tennis,removed,2019,2023,0.52,1,True,low_confidence
oh_4057221_-8420133:c004,oh_4057221_-8420133,tennis,removed,2021,2023,0.52,1,True,low_confidence
oh_4127953_-8262288:c001,oh_4127953_-8262288,tennis,removed,2021,2023,0.52,1,True,low_confidence
oh_4137691_-8164465:c006,oh_4137691_-8164465,removed,pickleball,2017,2019,0.52,3,True,low_confidence;reversion
oh_4156604_-8360741:c001,oh_4156604_-8360741,tennis,hybrid,2017,2019,0.52,1,True,low_confidence
oh_3888375_-8296506:c003,oh_3888375_-8296506,hybrid,tennis,2013,2015,0.521,1,True,low_confidence;reversion
oh_3932508_-8455465:c003,oh_3932508_-8455465,tennis,hybrid,2017,2019,0.521,1,True,low_confidence
oh_3992865_-8275554:c001,oh_3992865_-8275554,tennis,removed,2021,2023,0.521,1,True,low_confidence
oh_4076750_-8384094:c003,oh_4076750_-8384094,removed,tennis,2017,2019,0.521,1,True,low_confidence;reversion
